image,predicted_identity,match_score,label
Harrison_Ford_0010_sunny.jpg,049_frontal,0.7127,0
Harrison_Ford_0011_blurred.jpg,Harrison_Ford,0.6397,0
Harrison_Ford_0011_foggy.jpg,Candice_Bergen,0.5988,0
Harrison_Ford_0011_lowlight.jpg,112_frontal,0.7324,0
Harrison_Ford_0011_noisy.jpg,Candice_Bergen,0.6966,0
Harrison_Ford_0011_rainy.jpg,Candice_Bergen,0.7318,0
Harrison_Ford_0011_resized.jpg,Harrison_Ford,0.6629,1
Harrison_Ford_0011_sunny.jpg,049_frontal,0.8165,0
Harrison_Ford_0012_blurred.jpg,Harrison_Ford,0.4532,0
Harrison_Ford_0012_foggy.jpg,Candice_Bergen,0.6502,0
Harrison_Ford_0012_lowlight.jpg,108_frontal,0.8324,0
Harrison_Ford_0012_noisy.jpg,Candice_Bergen,0.6153,0
Harrison_Ford_0012_rainy.jpg,Candice_Bergen,0.7776,0
Harrison_Ford_0012_resized.jpg,Harrison_Ford,0.6778,1
Harrison_Ford_0012_sunny.jpg,108_frontal,0.5901,0
Hrithik_Roshan_0001_blurred.jpg,Hrithik_Roshan,0.895,1
Hrithik_Roshan_0001_foggy.jpg,Hrithik_Roshan,0.7753,1
Hrithik_Roshan_0001_lowlight.jpg,Hrithik_Roshan,0.7139,1
Hrithik_Roshan_0001_noisy.jpg,Hrithik_Roshan,0.7935,1
Hrithik_Roshan_0001_rainy.jpg,Hrithik_Roshan,0.6373,0
Hrithik_Roshan_0001_resized.jpg,Hrithik_Roshan,0.9954,1
Hrithik_Roshan_0001_sunny.jpg,033_frontal,0.5365,0
Hugo_Conte_0001_blurred.jpg,Hugo_Conte,0.9428,1
Hugo_Conte_0001_foggy.jpg,120_frontal,0.5597,0
Hugo_Conte_0001_lowlight.jpg,017_frontal,0.4745,0
Hugo_Conte_0001_noisy.jpg,120_frontal,0.4737,0
Hugo_Conte_0001_rainy.jpg,Candice_Bergen,0.5555,0
Hugo_Conte_0001_resized.jpg,Hugo_Conte,0.9973,1
Hugo_Conte_0001_sunny.jpg,037_frontal,0.6278,0
Hung_Wan-ting_0001_blurred.jpg,Hung_Wan-ting,0.8925,1
Hung_Wan-ting_0001_foggy.jpg,Hung_Wan-ting,0.925,1
Hung_Wan-ting_0001_lowlight.jpg,070_frontal,0.7471,0
Hung_Wan-ting_0001_noisy.jpg,070_frontal,0.5647,0
Hung_Wan-ting_0001_rainy.jpg,Candice_Bergen,0.6144,0
Hung_Wan-ting_0001_resized.jpg,Hung_Wan-ting,0.9961,1
Hung_Wan-ting_0001_sunny.jpg,024_frontal,0.6403,0
Hunter_Kemper_0001_blurred.jpg,Hunter_Kemper,0.7788,1
Hunter_Kemper_0001_foggy.jpg,108_frontal,0.6934,0
Hunter_Kemper_0001_lowlight.jpg,112_frontal,0.642,0
Hunter_Kemper_0001_noisy.jpg,049_frontal,0.5234,0
Hunter_Kemper_0001_rainy.jpg,Candice_Bergen,0.7626,0
Hunter_Kemper_0001_resized.jpg,Hunter_Kemper,0.9955,1
Hunter_Kemper_0001_sunny.jpg,108_frontal,0.7703,0
Ibrahim_Hilal_0001_blurred.jpg,Ibrahim_Hilal,0.8984,1
Ibrahim_Hilal_0001_foggy.jpg,Ibrahim_Hilal,0.8502,1
Ibrahim_Hilal_0001_lowlight.jpg,098_frontal,0.7403,0
Ibrahim_Hilal_0001_noisy.jpg,Ibrahim_Hilal,0.7334,1
Ibrahim_Hilal_0001_rainy.jpg,Ibrahim_Hilal,0.7264,1
Ibrahim_Hilal_0001_resized.jpg,Ibrahim_Hilal,0.9962,1
Ibrahim_Hilal_0001_sunny.jpg,049_frontal,0.6002,0
Isabella_Rossellini_0001_blurred.jpg,Isabella_Rossellini,0.7933,1
Isabella_Rossellini_0001_foggy.jpg,037_frontal,0.6151,0
Isabella_Rossellini_0001_lowlight.jpg,105_frontal,0.8078,0
Isabella_Rossellini_0001_noisy.jpg,Wally_Szczerbiak,0.459,0
Isabella_Rossellini_0001_rainy.jpg,037_frontal,0.4609,0
Isabella_Rossellini_0001_resized.jpg,Isabella_Rossellini,0.9903,1
Isabella_Rossellini_0001_sunny.jpg,033_frontal,0.5708,0
Isabella_Rossellini_0002_blurred.jpg,Isabella_Rossellini,0.4953,0
Isabella_Rossellini_0002_foggy.jpg,Millicent_Martin,0.5313,0
Isabella_Rossellini_0002_lowlight.jpg,Kate_Lee,0.4672,0
Isabella_Rossellini_0002_noisy.jpg,Isabella_Rossellini,0.4736,0
Isabella_Rossellini_0002_rainy.jpg,Jade_Jagger,0.4247,0
Isabella_Rossellini_0002_resized.jpg,Isabella_Rossellini,0.5848,0
Isabella_Rossellini_0002_sunny.jpg,049_frontal,0.6581,0
Isabella_Rossellini_0003_blurred.jpg,Isabella_Rossellini,0.5243,0
Isabella_Rossellini_0003_foggy.jpg,Billy_Gilman,0.6073,0
Isabella_Rossellini_0003_lowlight.jpg,033_frontal,0.4701,0
Isabella_Rossellini_0003_noisy.jpg,Isabella_Rossellini,0.5118,0
Isabella_Rossellini_0003_rainy.jpg,Candice_Bergen,0.512,0
Isabella_Rossellini_0003_resized.jpg,Isabella_Rossellini,0.5785,0
Isabella_Rossellini_0003_sunny.jpg,046_frontal,0.7517,0
Ivan_Helguera_0001_blurred.jpg,Ivan_Helguera,0.8167,1
Ivan_Helguera_0001_foggy.jpg,Melissa_Manchester,0.5004,0
Ivan_Helguera_0001_lowlight.jpg,070_frontal,0.5392,0
Ivan_Helguera_0001_noisy.jpg,John_Philip_Elkann,0.4337,0
Ivan_Helguera_0001_rainy.jpg,Candice_Bergen,0.6666,0
Ivan_Helguera_0001_resized.jpg,Ivan_Helguera,0.9814,1
Ivan_Helguera_0001_sunny.jpg,070_frontal,0.7531,0
Jade_Jagger_0001_blurred.jpg,Jade_Jagger,0.8837,1
Jade_Jagger_0001_foggy.jpg,Jade_Jagger,0.8359,1
Jade_Jagger_0001_lowlight.jpg,049_frontal,0.4912,0
Jade_Jagger_0001_noisy.jpg,Jade_Jagger,0.5039,0
Jade_Jagger_0001_rainy.jpg,Jade_Jagger,0.7681,1
Jade_Jagger_0001_resized.jpg,Jade_Jagger,0.9952,1
Jade_Jagger_0001_sunny.jpg,Candice_Bergen,0.5784,0
Jake_Gyllenhaal_0001_blurred.jpg,Jake_Gyllenhaal,0.9412,1
Jake_Gyllenhaal_0001_foggy.jpg,Jake_Gyllenhaal,0.8916,1
Jake_Gyllenhaal_0001_lowlight.jpg,Jake_Gyllenhaal,0.8557,1
Jake_Gyllenhaal_0001_noisy.jpg,Jake_Gyllenhaal,0.8542,1
Jake_Gyllenhaal_0001_rainy.jpg,Jake_Gyllenhaal,0.7527,1
Jake_Gyllenhaal_0001_resized.jpg,Jake_Gyllenhaal,0.9963,1
Jake_Gyllenhaal_0001_sunny.jpg,108_frontal,0.4717,0
Jake_Gyllenhaal_0002_blurred.jpg,Jake_Gyllenhaal,0.5284,0
Jake_Gyllenhaal_0002_foggy.jpg,Miyako_Miyazaki,0.6742,0
Jake_Gyllenhaal_0002_lowlight.jpg,070_frontal,0.6428,0
Jake_Gyllenhaal_0002_noisy.jpg,049_frontal,0.4609,0
Jake_Gyllenhaal_0002_rainy.jpg,Candice_Bergen,0.7476,0
Jake_Gyllenhaal_0002_resized.jpg,Jake_Gyllenhaal,0.5289,0
Jake_Gyllenhaal_0002_sunny.jpg,017_frontal,0.6121,0
Jake_Gyllenhaal_0003_blurred.jpg,Jake_Gyllenhaal,0.6428,0
Jake_Gyllenhaal_0003_foggy.jpg,Jake_Gyllenhaal,0.634,0
Jake_Gyllenhaal_0003_lowlight.jpg,070_frontal,0.723,0
Jake_Gyllenhaal_0003_noisy.jpg,083_frontal,0.4762,0
Jake_Gyllenhaal_0003_rainy.jpg,Candice_Bergen,0.6247,0
Jake_Gyllenhaal_0003_resized.jpg,Jake_Gyllenhaal,0.7818,1
Jake_Gyllenhaal_0003_sunny.jpg,017_frontal,0.7458,0
Jake_Gyllenhaal_0004_blurred.jpg,Jake_Gyllenhaal,0.5269,0
Jake_Gyllenhaal_0004_foggy.jpg,Jake_Gyllenhaal,0.552,0
Jake_Gyllenhaal_0004_lowlight.jpg,017_frontal,0.6589,0
Jake_Gyllenhaal_0004_noisy.jpg,Franz_Gsell,0.5468,0
Jake_Gyllenhaal_0004_rainy.jpg,Candice_Bergen,0.6975,0
Jake_Gyllenhaal_0004_resized.jpg,Jake_Gyllenhaal,0.6812,1
Jake_Gyllenhaal_0004_sunny.jpg,070_frontal,0.7904,0
Jake_Gyllenhaal_0005_blurred.jpg,Jake_Gyllenhaal,0.617,0
Jake_Gyllenhaal_0005_foggy.jpg,009_frontal,0.658,0
Jake_Gyllenhaal_0005_lowlight.jpg,083_frontal,0.8513,0
Jake_Gyllenhaal_0005_noisy.jpg,083_frontal,0.8175,0
Jake_Gyllenhaal_0005_rainy.jpg,Candice_Bergen,0.7733,0
Jake_Gyllenhaal_0005_resized.jpg,Jake_Gyllenhaal,0.6748,1
Jake_Gyllenhaal_0005_sunny.jpg,108_frontal,0.6564,0
James_Brown_0001_blurred.jpg,James_Brown,0.9665,1
James_Brown_0001_foggy.jpg,James_Brown,0.5118,0
James_Brown_0001_lowlight.jpg,070_frontal,0.5331,0
James_Brown_0001_noisy.jpg,James_Brown,0.8413,1
James_Brown_0001_rainy.jpg,James_Brown,0.788,1
James_Brown_0001_resized.jpg,James_Brown,0.9985,1
James_Brown_0001_sunny.jpg,108_frontal,0.8,0
James_Butts_0001_blurred.jpg,James_Butts,0.8923,1
James_Butts_0001_foggy.jpg,James_Butts,0.7594,1
James_Butts_0001_lowlight.jpg,James_Butts,0.6791,1
James_Butts_0001_noisy.jpg,James_Butts,0.822,1
James_Butts_0001_rainy.jpg,James_Butts,0.7199,1
James_Butts_0001_resized.jpg,James_Butts,0.9967,1
James_Butts_0001_sunny.jpg,033_frontal,0.7435,0
James_Butts_0002_blurred.jpg,James_Butts,0.7813,1
James_Butts_0002_foggy.jpg,Mia_Mottley,0.5533,0
James_Butts_0002_lowlight.jpg,052_frontal,0.7476,0
James_Butts_0002_noisy.jpg,Daryl_Smith,0.5882,0
James_Butts_0002_rainy.jpg,Candice_Bergen,0.7754,0
James_Butts_0002_resized.jpg,James_Butts,0.8008,1
James_Butts_0002_sunny.jpg,017_frontal,0.6729,0
James_Hoffa_0001_blurred.jpg,James_Hoffa,0.9446,1
James_Hoffa_0001_foggy.jpg,070_frontal,0.5159,0
James_Hoffa_0001_lowlight.jpg,070_frontal,0.6779,0
James_Hoffa_0001_noisy.jpg,Candice_Bergen,0.4556,0
James_Hoffa_0001_rainy.jpg,Candice_Bergen,0.6991,0
James_Hoffa_0001_resized.jpg,James_Hoffa,0.9976,1
James_Hoffa_0001_sunny.jpg,108_frontal,0.6929,0
Jennifer_Keller_0001_blurred.jpg,Jennifer_Keller,0.8363,1
Jennifer_Keller_0001_foggy.jpg,Jennifer_Keller,0.817,1
Jennifer_Keller_0001_lowlight.jpg,070_frontal,0.6219,0
Jennifer_Keller_0001_noisy.jpg,049_frontal,0.5098,0
Jennifer_Keller_0001_rainy.jpg,Jennifer_Keller,0.7347,1
Jennifer_Keller_0001_resized.jpg,Jennifer_Keller,0.992,1
Jennifer_Keller_0001_sunny.jpg,049_frontal,0.6158,0
Jennifer_Keller_0002_blurred.jpg,Ai_Sugiyama,0.5875,0
Jennifer_Keller_0002_foggy.jpg,Jennifer_Keller,0.4926,0
Jennifer_Keller_0002_lowlight.jpg,083_frontal,0.6565,0
Jennifer_Keller_0002_noisy.jpg,049_frontal,0.4934,0
Jennifer_Keller_0002_rainy.jpg,Candice_Bergen,0.6828,0
Jennifer_Keller_0002_resized.jpg,Jennifer_Keller,0.792,1
Jennifer_Keller_0002_sunny.jpg,049_frontal,0.6433,0
Jennifer_Keller_0003_blurred.jpg,Jennifer_Keller,0.5995,0
Jennifer_Keller_0003_foggy.jpg,Ai_Sugiyama,0.4619,0
Jennifer_Keller_0003_lowlight.jpg,070_frontal,0.6659,0
Jennifer_Keller_0003_noisy.jpg,Jennifer_Keller,0.5402,0
Jennifer_Keller_0003_rainy.jpg,Duane_Lee_Chapman,0.5826,0
Jennifer_Keller_0003_resized.jpg,Jennifer_Keller,0.8344,1
Jennifer_Keller_0003_sunny.jpg,108_frontal,0.6849,0
Jennifer_Keller_0004_blurred.jpg,Jennifer_Keller,0.6839,1
Jennifer_Keller_0004_foggy.jpg,Jennifer_Keller,0.6942,1
Jennifer_Keller_0004_lowlight.jpg,Tomoko_Hagiwara,0.5506,0
Jennifer_Keller_0004_noisy.jpg,Jennifer_Keller,0.5462,0
Jennifer_Keller_0004_rainy.jpg,Jennifer_Keller,0.7421,1
Jennifer_Keller_0004_resized.jpg,Jennifer_Keller,0.7833,1
Jennifer_Keller_0004_sunny.jpg,049_frontal,0.5719,0
Jeri_Ryan_0001_blurred.jpg,Jeri_Ryan,0.8397,1
Jeri_Ryan_0001_foggy.jpg,Jeri_Ryan,0.8363,1
Jeri_Ryan_0001_lowlight.jpg,083_frontal,0.6309,0
Jeri_Ryan_0001_noisy.jpg,Jeri_Ryan,0.8169,1
Jeri_Ryan_0001_rainy.jpg,Jeri_Ryan,0.6544,1
Jeri_Ryan_0001_resized.jpg,Jeri_Ryan,0.9935,1
Jeri_Ryan_0001_sunny.jpg,108_frontal,0.7481,0
Jesper_Parnevik_0001_blurred.jpg,Jesper_Parnevik,0.754,1
Jesper_Parnevik_0001_foggy.jpg,Bill_Fennelly,0.3872,0
Jesper_Parnevik_0001_lowlight.jpg,108_frontal,0.688,0
Jesper_Parnevik_0001_noisy.jpg,091_frontal,0.3895,0
Jesper_Parnevik_0001_rainy.jpg,Candice_Bergen,0.5023,0
Jesper_Parnevik_0001_resized.jpg,Jesper_Parnevik,0.984,1
Jesper_Parnevik_0001_sunny.jpg,108_frontal,0.7351,0
Jesse_James_Leija_0001_blurred.jpg,Jesse_James_Leija,0.8466,1
Jesse_James_Leija_0001_foggy.jpg,Jesse_James_Leija,0.7853,1
Jesse_James_Leija_0001_lowlight.jpg,Jesse_James_Leija,0.501,0
Jesse_James_Leija_0001_noisy.jpg,Jesse_James_Leija,0.8718,1
Jesse_James_Leija_0001_rainy.jpg,052_frontal,0.4391,0
Jesse_James_Leija_0001_resized.jpg,Jesse_James_Leija,0.9938,1
Jesse_James_Leija_0001_sunny.jpg,033_frontal,0.7841,0
Jesse_James_Leija_0002_blurred.jpg,Bill_Readdy,0.5413,0
Jesse_James_Leija_0002_foggy.jpg,Larry_Coker,0.5408,0
Jesse_James_Leija_0002_lowlight.jpg,112_frontal,0.829,0
Jesse_James_Leija_0002_noisy.jpg,David_Hannay,0.5474,0
Jesse_James_Leija_0002_rainy.jpg,Larry_Coker,0.6405,0
Jesse_James_Leija_0002_resized.jpg,Jesse_James_Leija,0.4883,0
Jesse_James_Leija_0002_sunny.jpg,018_frontal,0.7816,0
Jessica_Brungo_0001_blurred.jpg,Jessica_Brungo,0.9001,1
Jessica_Brungo_0001_foggy.jpg,Jessica_Brungo,0.7252,1
Jessica_Brungo_0001_lowlight.jpg,018_frontal,0.8325,0
Jessica_Brungo_0001_noisy.jpg,Jessica_Brungo,0.6424,0
Jessica_Brungo_0001_rainy.jpg,Candice_Bergen,0.7182,0
Jessica_Brungo_0001_resized.jpg,Jessica_Brungo,0.9954,1
Jessica_Brungo_0001_sunny.jpg,024_frontal,0.5998,0
Johan_Bruyneel_0001_blurred.jpg,Johan_Bruyneel,0.8457,1
Johan_Bruyneel_0001_foggy.jpg,083_frontal,0.6055,0
Johan_Bruyneel_0001_lowlight.jpg,108_frontal,0.8508,0
Johan_Bruyneel_0001_noisy.jpg,084_frontal,0.431,0
Johan_Bruyneel_0001_rainy.jpg,Candice_Bergen,0.7709,0
Johan_Bruyneel_0001_resized.jpg,Johan_Bruyneel,0.9922,1
Johan_Bruyneel_0001_sunny.jpg,033_frontal,0.5634,0
John_Nash_0001_blurred.jpg,John_Nash,0.9152,1
John_Nash_0001_foggy.jpg,John_Nash,0.8951,1
John_Nash_0001_lowlight.jpg,John_Nash,0.8244,1
John_Nash_0001_noisy.jpg,John_Nash,0.8875,1
John_Nash_0001_rainy.jpg,John_Nash,0.7153,1
John_Nash_0001_resized.jpg,John_Nash,0.9957,1
John_Nash_0001_sunny.jpg,Franz_Gsell,0.4595,0
John_Philip_Elkann_0001_blurred.jpg,John_Philip_Elkann,0.9002,1
John_Philip_Elkann_0001_foggy.jpg,John_Philip_Elkann,0.934,1
John_Philip_Elkann_0001_lowlight.jpg,Melissa_Manchester,0.5354,0
John_Philip_Elkann_0001_noisy.jpg,John_Philip_Elkann,0.8265,1
John_Philip_Elkann_0001_rainy.jpg,John_Philip_Elkann,0.7118,1
John_Philip_Elkann_0001_resized.jpg,John_Philip_Elkann,0.9958,1
John_Philip_Elkann_0001_sunny.jpg,061_frontal,0.8261,0
Jon_Constance_0001_blurred.jpg,Jon_Constance,0.8785,1
Jon_Constance_0001_foggy.jpg,Monique_Gagnon-Tremblay,0.5391,0
Jon_Constance_0001_lowlight.jpg,070_frontal,0.8462,0
Jon_Constance_0001_noisy.jpg,083_frontal,0.7676,0
Jon_Constance_0001_rainy.jpg,Laurie_Hobbs,0.6152,0
Jon_Constance_0001_resized.jpg,Jon_Constance,0.9975,1
Jon_Constance_0001_sunny.jpg,061_frontal,0.5715,0
Jose_Carreras_0001_blurred.jpg,Jose_Carreras,0.893,1
Jose_Carreras_0001_foggy.jpg,Jose_Carreras,0.7947,1
Jose_Carreras_0001_lowlight.jpg,Jose_Carreras,0.8387,1
Jose_Carreras_0001_noisy.jpg,Jose_Carreras,0.7946,1
Jose_Carreras_0001_rainy.jpg,Jose_Carreras,0.7652,1
Jose_Carreras_0001_resized.jpg,Jose_Carreras,0.9968,1
Jose_Carreras_0001_sunny.jpg,046_frontal,0.7674,0
Jose_Lopez_Beltran_0001_blurred.jpg,Jose_Lopez_Beltran,0.8436,1
Jose_Lopez_Beltran_0001_foggy.jpg,Jose_Lopez_Beltran,0.6586,1
Jose_Lopez_Beltran_0001_lowlight.jpg,Lennart_Johansson,0.6832,0
Jose_Lopez_Beltran_0001_noisy.jpg,Jose_Lopez_Beltran,0.7584,1
Jose_Lopez_Beltran_0001_rainy.jpg,Jose_Lopez_Beltran,0.5684,0
Jose_Lopez_Beltran_0001_resized.jpg,Jose_Lopez_Beltran,0.9945,1
Jose_Lopez_Beltran_0001_sunny.jpg,017_frontal,0.5748,0
Juan_Francisco_Palencia_0001_blurred.jpg,Juan_Francisco_Palencia,0.8651,1
Juan_Francisco_Palencia_0001_foggy.jpg,Juan_Francisco_Palencia,0.6026,0
Juan_Francisco_Palencia_0001_lowlight.jpg,017_frontal,0.7758,0
Juan_Francisco_Palencia_0001_noisy.jpg,Hugo_Conte,0.5331,0
Juan_Francisco_Palencia_0001_rainy.jpg,Hugo_Conte,0.5133,0
Juan_Francisco_Palencia_0001_resized.jpg,Juan_Francisco_Palencia,0.9919,1
Juan_Francisco_Palencia_0001_sunny.jpg,017_frontal,0.8039,0
Juergen_Braehmer_0001_blurred.jpg,Juergen_Braehmer,0.8623,1
Juergen_Braehmer_0001_foggy.jpg,Juergen_Braehmer,0.5241,0
Juergen_Braehmer_0001_lowlight.jpg,083_frontal,0.7455,0
Juergen_Braehmer_0001_noisy.jpg,052_frontal,0.5765,0
Juergen_Braehmer_0001_rainy.jpg,Candice_Bergen,0.7955,0
Juergen_Braehmer_0001_resized.jpg,Juergen_Braehmer,0.9911,1
Juergen_Braehmer_0001_sunny.jpg,108_frontal,0.4959,0
Julie_Infante_0001_blurred.jpg,Julie_Infante,0.8911,1
Julie_Infante_0001_foggy.jpg,Julie_Infante,0.9199,1
Julie_Infante_0001_lowlight.jpg,Julie_Infante,0.7936,1
Julie_Infante_0001_noisy.jpg,Julie_Infante,0.7636,1
Julie_Infante_0001_rainy.jpg,Julie_Infante,0.7843,1
Julie_Infante_0001_resized.jpg,Julie_Infante,0.9944,1
Julie_Infante_0001_sunny.jpg,108_frontal,0.4771,0
Kai-Uwe_Ricke_0001_blurred.jpg,Kai-Uwe_Ricke,0.9247,1
Kai-Uwe_Ricke_0001_foggy.jpg,Kai-Uwe_Ricke,0.8574,1
Kai-Uwe_Ricke_0001_lowlight.jpg,083_frontal,0.8064,0
Kai-Uwe_Ricke_0001_noisy.jpg,Franz_Gsell,0.5419,0
Kai-Uwe_Ricke_0001_rainy.jpg,Candice_Bergen,0.8142,0
Kai-Uwe_Ricke_0001_resized.jpg,Kai-Uwe_Ricke,0.9967,1
Kai-Uwe_Ricke_0001_sunny.jpg,017_frontal,0.7241,0
Kalid_Kaid_0001_blurred.jpg,Kalid_Kaid,0.9338,1
Kalid_Kaid_0001_foggy.jpg,Kalid_Kaid,0.7292,1
Kalid_Kaid_0001_lowlight.jpg,Candice_Bergen,0.5444,0
Kalid_Kaid_0001_noisy.jpg,Candice_Bergen,0.4555,0
Kalid_Kaid_0001_rainy.jpg,Candice_Bergen,0.756,0
Kalid_Kaid_0001_resized.jpg,Kalid_Kaid,0.9944,1
Kalid_Kaid_0001_sunny.jpg,108_frontal,0.5877,0
Kate_Lee_0001_blurred.jpg,Kate_Lee,0.8182,1
Kate_Lee_0001_foggy.jpg,Kate_Lee,0.7688,1
Kate_Lee_0001_lowlight.jpg,049_frontal,0.5832,0
Kate_Lee_0001_noisy.jpg,Kate_Lee,0.6041,0
Kate_Lee_0001_rainy.jpg,Kate_Lee,0.6265,0
Kate_Lee_0001_resized.jpg,Kate_Lee,0.9904,1
Kate_Lee_0001_sunny.jpg,049_frontal,0.7738,0
Kenneth_Branagh_0001_blurred.jpg,Kenneth_Branagh,0.8949,1
Kenneth_Branagh_0001_foggy.jpg,Kenneth_Branagh,0.8257,1
Kenneth_Branagh_0001_lowlight.jpg,070_frontal,0.6852,0
Kenneth_Branagh_0001_noisy.jpg,John_Philip_Elkann,0.3995,0
Kenneth_Branagh_0001_rainy.jpg,Candice_Bergen,0.7491,0
Kenneth_Branagh_0001_resized.jpg,Kenneth_Branagh,0.9944,1
Kenneth_Branagh_0001_sunny.jpg,108_frontal,0.6991,0
Kenneth_Branagh_0002_blurred.jpg,Kenneth_Branagh,0.7008,1
Kenneth_Branagh_0002_foggy.jpg,Kenneth_Branagh,0.6537,1
Kenneth_Branagh_0002_lowlight.jpg,Will_Ferrell,0.4098,0
Kenneth_Branagh_0002_noisy.jpg,Kenneth_Branagh,0.6086,0
Kenneth_Branagh_0002_rainy.jpg,Duane_Lee_Chapman,0.606,0
Kenneth_Branagh_0002_resized.jpg,Kenneth_Branagh,0.7543,1
Kenneth_Branagh_0002_sunny.jpg,108_frontal,0.7638,0
Kevin_Spacey_0001_blurred.jpg,050_frontal,0.5437,0
Kevin_Spacey_0001_foggy.jpg,083_frontal,0.7224,0
Kevin_Spacey_0001_lowlight.jpg,083_frontal,0.845,0
Kevin_Spacey_0001_noisy.jpg,049_frontal,0.6274,0
Kevin_Spacey_0001_rainy.jpg,Candice_Bergen,0.7546,0
Kevin_Spacey_0001_resized.jpg,Kevin_Spacey,0.984,1
Kevin_Spacey_0001_sunny.jpg,061_frontal,0.6997,0
Kevin_Spacey_0002_blurred.jpg,Kevin_Spacey,0.652,1
Kevin_Spacey_0002_foggy.jpg,Kevin_Spacey,0.7409,1
Kevin_Spacey_0002_lowlight.jpg,Kevin_Spacey,0.8001,1
Kevin_Spacey_0002_noisy.jpg,Kevin_Spacey,0.7286,1
Kevin_Spacey_0002_rainy.jpg,Kevin_Spacey,0.7134,1
Kevin_Spacey_0002_resized.jpg,Kevin_Spacey,0.7466,1
Kevin_Spacey_0002_sunny.jpg,061_frontal,0.7129,0
Kevin_Spacey_0003_blurred.jpg,Mark_Broxmeyer,0.6726,0
Kevin_Spacey_0003_foggy.jpg,Kevin_Spacey,0.6351,0
Kevin_Spacey_0003_lowlight.jpg,Melissa_Manchester,0.5515,0
Kevin_Spacey_0003_noisy.jpg,Peter_Mullan,0.4906,0
Kevin_Spacey_0003_rainy.jpg,Kevin_Spacey,0.5579,0
Kevin_Spacey_0003_resized.jpg,Kevin_Spacey,0.7541,1
Kevin_Spacey_0003_sunny.jpg,108_frontal,0.7239,0
Kevin_Spacey_0004_blurred.jpg,Kevin_Spacey,0.6224,0
Kevin_Spacey_0004_foggy.jpg,Kevin_Spacey,0.7121,1
Kevin_Spacey_0004_lowlight.jpg,Mohammed_Abu_Sharia,0.5623,0
Kevin_Spacey_0004_noisy.jpg,Kevin_Spacey,0.6535,1
Kevin_Spacey_0004_rainy.jpg,Kevin_Spacey,0.705,1
Kevin_Spacey_0004_resized.jpg,Kevin_Spacey,0.6938,1
Kevin_Spacey_0004_sunny.jpg,Mia_Mottley,0.4562,0
Kevin_Spacey_0005_blurred.jpg,Kevin_Spacey,0.73,1
Kevin_Spacey_0005_foggy.jpg,Kevin_Spacey,0.8052,1
Kevin_Spacey_0005_lowlight.jpg,Melissa_Manchester,0.6748,0
Kevin_Spacey_0005_noisy.jpg,Kevin_Spacey,0.7219,1
Kevin_Spacey_0005_rainy.jpg,Kevin_Spacey,0.7152,1
Kevin_Spacey_0005_resized.jpg,Kevin_Spacey,0.8603,1
Kevin_Spacey_0005_sunny.jpg,049_frontal,0.6293,0
Khaled_Sawalhi_0001_blurred.jpg,Khaled_Sawalhi,0.86,1
Khaled_Sawalhi_0001_foggy.jpg,Khaled_Sawalhi,0.8273,1
Khaled_Sawalhi_0001_lowlight.jpg,112_frontal,0.5538,0
Khaled_Sawalhi_0001_noisy.jpg,Khaled_Sawalhi,0.7952,1
Khaled_Sawalhi_0001_rainy.jpg,Khaled_Sawalhi,0.5939,0
Khaled_Sawalhi_0001_resized.jpg,Khaled_Sawalhi,0.9918,1
Khaled_Sawalhi_0001_sunny.jpg,108_frontal,0.6319,0
Kiki_Vandeweghe_0001_blurred.jpg,Kiki_Vandeweghe,0.9224,1
Kiki_Vandeweghe_0001_foggy.jpg,Kiki_Vandeweghe,0.8275,1
Kiki_Vandeweghe_0001_lowlight.jpg,083_frontal,0.7809,0
Kiki_Vandeweghe_0001_noisy.jpg,078_frontal,0.7234,0
Kiki_Vandeweghe_0001_rainy.jpg,Candice_Bergen,0.7616,0
Kiki_Vandeweghe_0001_resized.jpg,Kiki_Vandeweghe,0.9934,1
Kiki_Vandeweghe_0001_sunny.jpg,070_frontal,0.7468,0
Kiki_Vandeweghe_0002_blurred.jpg,Kiki_Vandeweghe,0.7061,1
Kiki_Vandeweghe_0002_foggy.jpg,Kiki_Vandeweghe,0.6831,1
Kiki_Vandeweghe_0002_lowlight.jpg,017_frontal,0.6497,0
Kiki_Vandeweghe_0002_noisy.jpg,Will_Ferrell,0.4324,0
Kiki_Vandeweghe_0002_rainy.jpg,Kiki_Vandeweghe,0.4718,0
Kiki_Vandeweghe_0002_resized.jpg,Kiki_Vandeweghe,0.6982,1
Kiki_Vandeweghe_0002_sunny.jpg,009_frontal,0.8227,0
Kurt_Budke_0001_blurred.jpg,Kurt_Budke,0.8338,1
Kurt_Budke_0001_foggy.jpg,Elaine_Chao,0.7095,0
Kurt_Budke_0001_lowlight.jpg,083_frontal,0.6212,0
Kurt_Budke_0001_noisy.jpg,Kurt_Budke,0.7121,1
Kurt_Budke_0001_rainy.jpg,Candice_Bergen,0.4332,0
Kurt_Budke_0001_resized.jpg,Kurt_Budke,0.9924,1
Kurt_Budke_0001_sunny.jpg,017_frontal,0.7095,0
Kwon_Young-gil_0001_blurred.jpg,Kwon_Young-gil,0.9304,1
Kwon_Young-gil_0001_foggy.jpg,Kwon_Young-gil,0.7689,1
Kwon_Young-gil_0001_lowlight.jpg,070_frontal,0.5544,0
Kwon_Young-gil_0001_noisy.jpg,Kwon_Young-gil,0.8014,1
